ID,Name,Blurb,Goal,Slug,Country,Pledged,Backers_count,Currency,Deadline,Created_at,Launched_at,Staff_pick,Category_id,Category_name,Location_id,Location_name,Location_country,Location_state,fx_rate,Percent_funded
1957695328,Planetary Annihilation - A Next Generation RTS,Planetary Annihilation brings RTS gameplay to a new generation of players in a way that's never been seen before.,900000,planetary-annihilation-a-next-generation-rts,US,2229344.36,44162,USD,1347650410,1343166774,1345058410,TRUE,35,Video Games,2433074,Kirkland,US,WA,1,247.7049289
1217459854,Car Wars Sixth Edition by Steve Jackson Games,A complete redesign of the original game of autoduelling. Car Wars Sixth Edition plays faster and includes new plastic miniatures.,80000,car-wars-sixth-edition-by-steve-jackson-games,US,652995.02,3936,USD,1578354540,1568803623,1575025214,TRUE,34,Tabletop Games,2357536,Austin,US,TX,1,816.243775
1154477367,Hero-U: Rogue to Redemption by the Quest for Glory designers,"Hero-U is a turn-based PC RPG with adventure game puzzles and immersive story, by the award-winning designers of Quest for Glory.",400000,hero-u-rogue-to-redemption,US,409150.74,6093,USD,1353443400,1348299872,1350675073,TRUE,35,Video Games,2487956,San Francisco,US,CA,1,102.287685
1040328883,Treachery In Beatdown City: A new way to beat-em-up!,"Use a mix of brawling & a snappy custom COMBO creation system against punks, thugs, gentrification & more in Treachery in Beatdown City",49000,treachery-in-beatdown-city-a-tactical-beat-em-up-0,US,50473.38,1249,USD,1399489553,1395669446,1396897553,TRUE,35,Video Games,2459115,New York,US,NY,1,103.006898
1048823699,Beasts of Balance: New Edition & Battles Expansion,"The Jenga-meets-Pokémon connected stacking game returns! Fight your friends in Battles, meet new Beasts, discover Legendaries and more!",50000,beasts-of-balance-new-edition-and-battles-expansio,US,396907.43,3591,USD,1502174707,1498147800,1499755507,TRUE,34,Tabletop Games,44418,London,GB,England,1,793.81486
1903756419,Alder's Blood - a Victorian-Western tactical stealth game,"Alder’s Blood is a turn-based, tactical stealth game for PC, Switch, PS4 & XO. Pack your bag, reload your gun and hunt the corrupt God!",12000,alders-blood-a-victorian-western-tactical-stealth-game,US,17039.2,629,USD,1567688479,1550598666,1565096479,TRUE,35,Video Games,505477,Lublin,PL,Lublin,1,141.9933333
197179015,Savior,"Use wits, combat and parkour to rebuild a divided world in this 2D action-adventure game.",48000,savior-4,US,66691.21,2509,USD,1570752000,1479331686,1568117070,TRUE,35,Video Games,2475687,Portland,US,OR,1,138.9400208
1141302546,Psionics,"Inspired by ""Akira"" and ""Firestarter,"" Psionics is a DicePunk System Tabletop RPG about troubled youth with tremendous psychic powers!",2500,psionics,US,10553,328,USD,1410469209,1404847874,1406581209,TRUE,34,Tabletop Games,2466648,Ossining,US,NY,1,422.12
2007961130,KOBOLDS ATE MY BABY! IN COLOR!!!,KOBOLDS ATE MY BABY! The classic Beer and Pretzels RPG of merry mayhem and hysterical horrible death - bold and brash in magical COLOR!,11000,kobolds-ate-my-baby-in-color,US,65817.56,1190,USD,1365013451,1353886689,1362425051,TRUE,34,Tabletop Games,2460537,Norristown,US,PA,1,598.3414545
128197700,The Good Life,"The Good Life is a new video game co-developed by SWERY and Yukio Futatsugi, along with their teams at White Owls and G-rounding.",68000000,the-good-life,JP,81030744,12613,JPY,1525478400,1513564265,1522083720,TRUE,35,Video Games,28427874,Osaka,JP,Ishikawa Prefecture,0.00947795,119.1628588
2017392747,Rare Elements RPG Fantasy Currency & Coins!,"Enhance your board game, tabletop RPG or LARP with realistic fantasy currency, die struck in America's oldest private mint.",25000,rare-elements-rpg-fantasy-currency,US,68858,528,USD,1401058843,1393011079,1398207643,TRUE,34,Tabletop Games,2380358,Cincinnati,US,OH,1,275.432
818960653,Monster Prom 2: Holiday Season,"The long-awaited sequel of the popular multiplayer dating sim ""Monster Prom"".",32230,monster-prom-2-holiday-season,ES,535251.41,8928,EUR,1559869200,1551276052,1557248399,TRUE,35,Video Games,753692,Barcelona,ES,Catalonia,1.19112989,1660.724201
290117627,Once Upon A Coma – From The Creator of Pinstripe,"Once upon a time there was a boy named Pete who slept quietly in a coma. When he opened his eyes, he found himself in a nightmare.",28000,once-upon-a-coma-from-the-creator-of-pinstripe,US,85683.5,2798,USD,1521299065,1504969534,1518710665,TRUE,35,Video Games,2414583,Greenville,US,SC,1,306.0125
369101439,Oath: Chronicles of Empire and Exile,"Designed by Cole Wehrle, an innovative strategy game for 1 - 6 players about remembering the history that would've been forgotten.",50000,oath-chronicles-of-empire-and-exile,US,1117132.07,13349,USD,1580832006,1572886921,1579017606,TRUE,34,Tabletop Games,2487129,St. Paul,US,MN,1,2234.26414
1739207432,GaymerX #EveryoneGames,GaymerCon is the first gaming and tech convention with a focus on LGBT  geek culture.,25000,gaymercon-everybody-games,US,91388.76,1531,USD,1346471034,1332609056,1343879034,TRUE,35,Video Games,2487956,San Francisco,US,CA,1,365.55504
636780719,Massive Darkness 2: Hellscape,"Fight the source of evil in this stand-alone sequel to Massive Darkness, with new art, incredible minis, and revamped gameplay.",300000,massive-darkness-2-hellscape,US,3813274.08,21763,USD,1598400000,1594689362,1596567608,TRUE,34,Tabletop Games,2353697,Alpharetta,US,GA,1,1271.09136
1965775883,Divinity Original Sin the Board Game,"Divinity Original Sin the Board Game is a cooperative, storytelling adventure game set in the Chronicle System.",160000,divinity-original-sin-the-board-game,US,1845411.97,10565,USD,1576849033,1565971135,1574257033,TRUE,34,Tabletop Games,560743,Dublin,IE,Dublin,1,1153.382481
51799407,The Captain Is Dead,"Imagine you're in the last 10 minutes of your favorite Sci-Fi TV show, but things have gone so badly that the captain is dead!",2500,the-captain-is-dead,US,114228.01,1734,USD,1405205999,1400182188,1402613999,TRUE,34,Tabletop Games,2443945,Madison,US,WI,1,4569.1204
1567067838,EVERSPACE 2,"An open-world space shooter with deep exploration, sophisticated RPG elements and an engaging sci-fi story; the sequel to EVERSPACE.",450000,everspace-2,DE,503478.98,7979,EUR,1572908340,1561471565,1570017486,TRUE,35,Video Games,656958,Hamburg,DE,Hamburg,1.19112989,111.8842178
1074800880,Bloodstained: Ritual of the Night,"IGAVANIA (n): A gothic, exploration-focused action platformer, designed by one of the godfathers of the genre!",500000,bloodstained-ritual-of-the-night,US,5545991.7,64867,USD,1434164400,1430528803,1431363521,TRUE,35,Video Games,1118370,Tokyo,JP,Tokyo Prefecture,1,1109.19834
1677433358,Fiasco: The Cinematic Game of Plans Gone Wrong,"A new card-based edition of Fiasco, the classic game of powerful ambition and poor impulse control",10000,fiasco-the-cinematic-game-of-plans-gone-wrong,US,230291,4196,USD,1567604272,1562039153,1564753072,TRUE,34,Tabletop Games,2378134,Chapel Hill,US,NC,1,2302.91
483941997,THE WORLD OF CASSYNO - Playing Cards by BENGAL,"A stunning deck of playing cards featuring character art, world fiction, and original card games designed by the celebrated artist!",16000,the-world-of-cassyno-playing-cards-by-bengal,US,29248,518,USD,1400170029,1395009091,1397578029,TRUE,273,Playing Cards,2371863,Burbank,US,CA,1,182.8
132311747,Massive Darkness,"A dungeon crawl board game with no game master. Explore the darkness for loot and experience, facing hordes of awesome miniatures.",200000,massive-darkness,US,3560642.66,22361,USD,1467932400,1464666025,1465326151,TRUE,34,Tabletop Games,2357024,Atlanta,US,GA,1,1780.32133
495572721,Return to Dark Tower,"An epic fantasy game pitting 1-4 heroes against an intelligent, malevolent tower.",850000,return-to-dark-tower,US,4054744.56,23661,USD,1580824800,1549048734,1579010400,TRUE,34,Tabletop Games,2502318,Sunrise,US,FL,1,477.0287718
81900396,ASYLUM: From the designer of Scratches,"A psychological horror adventure inspired by H. P. Lovecraft and set in a massive, decaying mental institute.",100666,asylum-kickstart-the-horror,US,119426.42,3169,USD,1362067336,1357819787,1359475336,TRUE,35,Video Games,468739,Buenos Aires,AR,Autonomous City of Buenos Aires,1,118.6363022
1955357092,Exploding Kittens,This is a card game for people who are into kittens and explosions and laser beams and sometimes goats.,10000,exploding-kittens,US,8782571.99,219382,USD,1424397600,1418632794,1421776819,TRUE,34,Tabletop Games,2442047,Los Angeles,US,CA,1,87825.7199
1045500705,Zombicide: Black Plague,"The ultimate zombie boardgame, reinvented in a medieval fantasy setting! New survivors, new zombies, new equipment, and revamped rules!",125000,zombicide-black-plague,US,4079204.52,20915,USD,1436227200,1432821978,1433789978,TRUE,34,Tabletop Games,2357024,Atlanta,US,GA,1,3263.363616
44469305,Jenny LeClue - A Handmade Adventure Game,"Help make Jenny's story possible in a beautiful exploration based adventure game focused on story, character & mystery!",65000,jenny-leclue-a-handmade-adventure-game,US,105797.71,3969,USD,1408665600,1398495483,1406087246,TRUE,35,Video Games,2489025,Sarasota,US,FL,1,162.7657077
947809001,Shenmue 3,Yu Suzuki presents the long awaited third installment in the Shenmue series.,2000000,shenmue-3,US,6333295.77,69320,USD,1437184264,1433238208,1434419464,TRUE,35,Video Games,1118370,Tokyo,JP,Tokyo Prefecture,1,316.6647885
913003580,Sea of Stars,A retro-inspired turn-based RPG,133000,sea-of-stars,CA,1628126.25,25589,CAD,1587224788,1569431718,1584632788,TRUE,35,Video Games,3444,Quebec,CA,QC,0.7647932,1224.155075
458610231,Numenera: A new roleplaying game from Monte Cook,"Numenera is a brand-new, science fantasy rpg set in the distant future. It focuses on story and ideas over mechanics.",20000,numenera-a-new-roleplaying-game-from-monte-cook,US,517255.84,4658,USD,1347915600,1344028345,1344488707,TRUE,34,Tabletop Games,2490383,Seattle,US,WA,1,2586.2792
1516433852,Pathfinder: Wrath of the Righteous,A new isometric single-player RPG set in the Pathfinder universe – an indirect sequel to Pathfinder: Kingmaker.,300000,pathfinder-wrath-of-the-righteous,US,2054339.53,35092,USD,1583910000,1579692462,1580835184,TRUE,35,Video Games,2122265,Moscow,RU,Moscow Federal City,1,684.7798433
803356187,A MAZE. NOT DEAD,"Help the art, games, playful media festival and international platform, A MAZE. , reach a more sustainable future. #AmazeNotDead",50000,a-maze-not-dead,DE,57749,529,EUR,1574852400,1569220635,1572817051,TRUE,12,Games,638242,Berlin,DE,Berlin,1.19112989,115.498
2013112657,The Baby Bestiary,"Every beast has an infancy stage, why not add some kittens, cubs and hatchlings to your game with these adorable monsters.",6000,the-baby-bestiary,US,25000.43,618,USD,1410580800,1399999432,1407795836,TRUE,12,Games,2487956,San Francisco,US,CA,1,416.6738333
540207609,"Heart Forth, Alicia",A '90s-inspired Metroidvania RPG about a young wizard on her journey to stop a Spirit from consuming her homeland.,60000,heart-forth-alicia,US,232365.18,7472,USD,1400213873,1396295331,1397621873,TRUE,35,Video Games,116545,Mexico City,MX,Distrito Federal,1,387.2753
161830840,Underworld Ascendant,"Join the original creators of Ultima Underworld on a 
quest to rekindle this legendary fantasy RPG series.",600000,underworld-ascendant,US,860356.93,13987,USD,1425650075,1421274456,1423058075,TRUE,35,Video Games,2438840,Lexington,US,MA,1,143.3928217
1545752791,Tilt Five: Holographic Tabletop Gaming,Augmented Reality glasses that open up a whole new holographic game space.,450000,holographic-tabletop-gaming,US,1767301.17,3345,USD,1572332281,1566248914,1569308281,TRUE,270,Gaming Hardware,2488836,Santa Clara,US,CA,1,392.7335933
1652084253,Koe (声) - A JRPG with Japanese at the core of gameplay,Koe is an introduction to the Japanese language in a game reminiscent of traditional JRPGs like Final Fantasy and Pokemon.,35000,koe-a-jrpg-with-japanese-at-the-core-of-gameplay,GB,75167.68,4169,GBP,1396220340,1390152464,1393440536,TRUE,35,Video Games,18114,Derby,GB,England,1.33559137,214.7648
1509865351,STARFIGHTER INC,"Online multiplayer space combat simulator based on hard science fiction. ""Counter-Strike meets World of Warships in Space!""",150000,starfighter-inc-0,US,170104.5,3141,USD,1492278654,1454866117,1489686654,TRUE,35,Video Games,2459115,New York,US,NY,1,113.403
579060584,La-Mulana 2,"The direct sequel to the cult 2D side scrolling action adventure hit, La-Mulana, developed by its original creators: NIGORO.",200000,la-mulana-2,US,266670.91,5200,USD,1393128020,1377073306,1390276820,TRUE,35,Video Games,15015370,Osaka-shi,JP,Osaka Prefecture,1,133.335455
917643914,Ogre Designer's Edition,"35 years after the first publication of OGRE, we're coming back with a massive new edition, and YOU can make it better.",20000,ogre-designers-edition,US,923680,5512,USD,1336759804,1333044949,1334167804,TRUE,34,Tabletop Games,2357536,Austin,US,TX,1,4618.4
318296350,Fabulous Beasts - a new kind of game,"A tasty blend of tabletop dexterity and digital strategy. Beautiful pieces, custom hardware and super-social gameplay. Fun. Fun? Fun!",150000,fabulous-beasts-a-new-kind-of-game,GB,168360.43,2224,GBP,1456437600,1439557464,1453801377,TRUE,34,Tabletop Games,44418,London,GB,England,1.33559137,112.2402867
1913981900,Rhune: Dawn of Twilight (Expanded Primer & Adventures),"Bringing Stormpunk to the Pathfinder RPG! Inspired by Planescape, the Iron Kingdoms, Tesla, & Norse Myth. Are you ready for Ragnarök?",5000,rhune-dawn-of-twilight-expanded-primer-and-adventu,US,19087,234,USD,1406814472,1399406983,1404222472,TRUE,34,Tabletop Games,2492042,Sheboygan,US,WI,1,381.74
2144632984,d20Pro Unlimited Virtual Tabletop,"Reforging the d20Pro virtual tabletop; adding the Unlimited Rules Engine, Native multitouch support, Shadowcasting fog of war and more.",10000,d20pro-unlimited-virtual-tabletop,US,82785,1792,USD,1410613277,1399502257,1407502877,TRUE,34,Tabletop Games,2405641,Fort Collins,US,CO,1,827.85
21276479,Jon Shafer's At the Gates,"Lead a barbarian kingdom to glory during the final days of the Roman Empire. An empire builder by Jon Shafer, designer of Civ 5.",40000,jon-shafers-at-the-gates,US,106283.85,3009,USD,1362754647,1355540087,1360162647,TRUE,35,Video Games,2402469,Farmington,US,MI,1,265.709625
1601562917,Re:Legend - Co-op Monster-Raising RPG,An all-encompassing RPG-simulator hybrid with strong monster-raising and multiplayer features.,70000,re-legend-co-op-monster-raising-rpg,SG,630700,7385,SGD,1503664827,1489638286,1501072827,TRUE,35,Video Games,1154781,Kuala Lumpur,MY,Kuala Lumpur,0.73643342,901
1464413429,Bloom: Memories -- A new kind of action adventure RPG!,"Experience a world and story unlike any other! This is a passion project made with a deep love for games. For gamers, by gamers.",40000,bloom-memories-a-new-kind-of-action-adventure-rpg,US,61517.7,2525,USD,1386712861,1381358700,1383688861,TRUE,35,Video Games,2442047,Los Angeles,US,CA,1,153.79425
1314258248,System Shock,"System Shock is a complete remake of the genre defining classic from 1994 built by a team of industry veterans. 

Remember Citadel.",900000,system-shock,US,1350700.17,21625,USD,1469732570,1453945033,1467140570,TRUE,35,Video Games,2511258,Vancouver,US,WA,1,150.0777967
606910105,Dark Souls™ - The Board Game,"Dark Souls™ - The Board Game is a strategically challenging, deeply immersive combat exploration game for 1-4 players.",50000,dark-soulstm-the-board-game,GB,3771474.81,31178,GBP,1463425172,1435319639,1461092372,TRUE,34,Tabletop Games,36177,Stockport,GB,England,1.33559137,7542.94962
1476423132,Ascension Online,"Bring the Ascension Deckbuilding Game to Android and PC with new features like online tournaments, campaign mode, and more!",125000,ascension-online,US,184563.24,2754,USD,1362103200,1359495848,1361152810,TRUE,35,Video Games,2375062,Carlsbad,US,CA,1,147.650592
753659998,Boyfriend Dungeon: Date Your Weapons!,"Romance your swords! Capture the hearts of weapons (m, f, nb) to level them up in this shack-and-slash dungeon-crawling video game.",65579,boyfriend-dungeon-date-your-weapons,CA,272280.42,6991,CAD,1537027397,1525198950,1534348997,TRUE,35,Video Games,3534,Montreal,CA,QC,0.7647932,415.1945287
827888793,Marvel United,Take the role of Marvel's mightiest Heroes and thwart the Villain's plans in this fast-paced cooperative game with amazing sculpts!,150000,marvel-united,US,2866168.93,21290,USD,1583370000,1578263819,1581451202,TRUE,34,Tabletop Games,2357024,Atlanta,US,GA,1,1910.779287
1531725753,Blasphemous: Dark and brutal 2D non linear platformer,"Vanquish bloodthirsty creatures, the devotees of a twisted religion. Hand-crafted pixel art action game by the makers of The Last Door.",50000,blasphemous-dark-and-brutal-2d-non-linear-platform,US,333246.79,9869,USD,1498064400,1493376469,1495549329,TRUE,35,Video Games,774508,Seville,ES,Andalusia,1,666.49358
1197846532,Viking Horde: A Paper-craft Game,"Fold and Play! Combining art and paper design with accessible gameplay, this project brings the joy of a paper game to everyone.",3500,viking-horde-a-paper-craft-game,AU,15704,245,AUD,1386895525,1382498012,1384303525,TRUE,34,Tabletop Games,1102670,Hobart,AU,TAS,0.73662709,448.6857143
1368412031,Root: The Underworld Expansion,"Return to the world of Root with new factions, maps, and an alternative game deck!",25000,root-the-underworld-expansion,US,1726461,20886,USD,1554260400,1547416855,1552572006,TRUE,34,Tabletop Games,2487129,St. Paul,US,MN,1,6905.844
130130490,Enochian Angel Ritual Magic Occult Esoteric Ceremonial Tools,"Tools for Angelic Golden Dawn style Enochian Magick, based on the work of John Dee, Edward Kelley, and later Aleister Crowley",3500,enochian-ritual-tools,US,10273,65,USD,1585972881,1580352625,1582779681,TRUE,34,Tabletop Games,2458101,New Brunswick,US,NJ,1,293.5142857
1801275510,Zombicide: Green Horde,"The medieval fantasy Zombicide saga continues with a horde of undead orcs, new environment features, resources and challenges!",300000,zombicide-green-horde,US,5004614.58,27236,USD,1498604400,1495467112,1496170760,TRUE,34,Tabletop Games,2357024,Atlanta,US,GA,1,1668.20486
772779258,Spaceteam Admiral's Club **Relaunch**,Support free independent games from the creator of Spaceteam!,80000,spaceteam-admirals-club-relaunch,CA,83235.33,2016,CAD,1404705540,1401064275,1401898146,TRUE,35,Video Games,3534,Montreal,CA,QC,0.7647932,104.0441625
124388673,Infamy: Welcome to The Big Smoke,An action-packed skirmish game and range of steampunk miniatures. Join the revolution and battle across an alternate Victorian London!,10000,infamy-welcome-to-the-big-smoke,GB,94717.87,897,GBP,1407708000,1368063055,1405018832,TRUE,34,Tabletop Games,30720,Nottingham,GB,England,1.33559137,947.1787
2091429198,Board Games: Now Blind Accessible,Card sleeves and accessories with braille text enable blind gamers to enjoy the same games as their sighted friends.,7500,board-games-now-blind-accessible,US,20318.5,731,USD,1398370130,1391739983,1395778130,TRUE,34,Tabletop Games,2430835,Katy,US,TX,1,270.9133333
296421368,Do Move Say,"Do Move Say is a party game for ten or more people, in which everyone becomes a character in a wacky (but dangerous) world.",15000,do-move-say-0,US,15081.01,435,USD,1343603731,1340205392,1340666131,TRUE,34,Tabletop Games,2459115,New York,US,NY,1,100.5400667
1476533791,Emerald,"Reactivate a derelict spaceship in zero-G. Experience memories from your past. A story-based action-adventure game for PC, Mac & Linux.",5800,emerald,CA,10675.43,544,CAD,1381968197,1375727118,1379376197,TRUE,35,Video Games,9807,Vancouver,CA,BC,0.7647932,184.0591379
1212099537,The Titan Series,A series of gateway games by the world’s greatest game designers—perfect for introducing your friends to your favorite hobby!,135000,the-titan-series,US,203018,1415,USD,1433037621,1416250026,1427853621,TRUE,34,Tabletop Games,2479651,Redmond,US,WA,1,150.3837037
1697266516,Someone Has Died - a silly game about serious business,Someone Has Died is an improvisational storytelling game set at a will arbitration.,15000,someone-has-died-a-silly-game-about-serious-busine,US,52283.7,1712,USD,1507838400,1491589597,1504798961,TRUE,34,Tabletop Games,2459115,New York,US,NY,1,348.558
456371038,Mars Needs Mechanics: Steam Engineers Bound for Space,"London, 1873: A handful of elite steam engineers vie for a seat on mankind's first rocket to Mars.",30000,mars-needs-mechanics-steam-engineers-bound-for-spa,US,45340.65,755,USD,1349668740,1345512304,1346434998,TRUE,34,Tabletop Games,2480894,Richmond,US,VA,1,151.1355
1404189412,Ryuutama - Natural Fantasy Role-Playing Game,"Ryuutama is an original Japanese heartwarming tabletop RPG of travel and wonder, currently being translated for release in English!",8000,ryuutama-natural-fantasy-role-playing-game,US,97960.79,2056,USD,1387137600,1357754922,1383434395,TRUE,34,Tabletop Games,2394734,Durham,US,NC,1,1224.509875
779738724,Chaos Reborn - From the Creator of the Original X-COM,"Fast Paced, Fun, Tactics RPG with Monsters, Magic and Mayhem - Online Multiplayer, Rankings, Co-op, and a Huge Single Player Campaign",180000,chaos-reborn-from-the-creator-of-the-original-x-co,US,210854.53,5051,USD,1397721519,1383565320,1395043119,TRUE,35,Video Games,839722,Sofia,BG,Sofiya-Grad,1,117.1414056
1803366943,The Banner Saga,"A mature, story-driven, turn-based strategy game steeped in viking culture, by three game industry veterans.",100000,the-banner-saga,US,723886.92,20042,USD,1334962800,1331240139,1332133621,TRUE,35,Video Games,2357536,Austin,US,TX,1,723.88692
1136606488,Wrong Chemistry,The Mad Scientists are out and decided to alter the nature of the elements. Prepare yourself for a Game of Mad Science!,8500,wrong-chemistry,US,15195,382,USD,1341061703,1334386628,1335877703,TRUE,34,Tabletop Games,2394632,Dupont,US,WA,1,178.7647059
2056588422,"Hand of Fate, a card game that comes to life","Hand of Fate brings card gaming to video game life.  An infinitely replayable series of quests; build your deck, then try to defeat it!",50000,hand-of-fate-a-card-game-that-comes-to-life,AU,54095,1395,AUD,1386928800,1382670875,1384297379,TRUE,35,Video Games,1100661,Brisbane,AU,QLD,0.73662709,108.19
125414467,Zoneplex - A Board Game Adventure in an Alien Pyramid,Explore an alien pyramid at the edge of a black hole and face the ethereal creatures within. Only one can win and control the Zonep!ex!,12000,zoneplex-a-board-game-adventure-in-an-alien-pyrami,US,13459.65,219,USD,1330162785,1321902496,1327311585,TRUE,34,Tabletop Games,2442047,Los Angeles,US,CA,1,112.16375
1901440175,Customizable 3D Printed Tabletop Miniatures,A service that lets you customize your perfect miniature using our web UI and have it 3D printed just for you!,95000,customizable-3d-printed-tabletop-miniatures,US,360403.27,5189,USD,1392696000,1383181288,1389639598,TRUE,34,Tabletop Games,2488892,Santa Monica,US,CA,1,379.3718632
1269001640,"Auro: A turn-based, cross-platform tactics game","Auro is a turn-based dungeon-crawling strategy game for iOS, Android, Windows and other platforms.",7500,auro,US,14571.34,814,USD,1340993966,1337989957,1338401966,TRUE,272,Mobile Games,2411841,Goldens Bridge,US,NY,1,194.2845333
552349961,Ph. D. The Game,Ph. D. The Game is a card game that is much more fun than actual grad school.,2200,ph-d-the-game,US,4803.01,96,USD,1392517655,1387071260,1389839255,TRUE,34,Tabletop Games,2482949,Rochester,US,NY,1,218.3186364
53582201,Gnomes: The Great Sweeping Of Ammowan,"A storytelling game for families. Create shared memories of the time your family ""found gnomes living in the yard"".",1000,gnomes-the-great-sweeping-of-ammowan,US,4030,166,USD,1352995671,1347634867,1350400071,TRUE,34,Tabletop Games,2378426,Charlotte,US,NC,1,403
1378789777,RPG dice for the visually impaired,"Brailled dice do not exist, so how can a visually impaired person roll a search check? These 3D printed dice, that's how.",1000,rpg-dice-for-the-visually-impaired,US,7198,304,USD,1404669841,1401595522,1402077841,TRUE,34,Tabletop Games,2359823,Basking Ridge,US,NJ,1,719.8
1124302483,Sunrider - A Space Visual Novel/Tactical RPG,Captain your star ship and lead your squad of mecha pilots to victory.,3000,sunrider,US,44039.94,1217,USD,1388955228,1385938500,1386363228,TRUE,35,Video Games,2487889,San Diego,US,CA,1,1467.998
7127449,Castle Story,Castle Story is a voxel-based creative strategy game about building castles brick by brick and defending them against enemies.,80000,castle-story,US,702516.41,27060,USD,1345989589,1334971123,1343397589,TRUE,35,Video Games,3534,Montreal,CA,QC,1,878.1455125
748818182,DungeonCraft: Hero versus Guardian,A card game with 2 distinct roles—a Guardian who builds and protects a dungeon and a Hero who explores the dungeon in search of loot!,3000,dungeoncraft-hero-versus-guardian,US,22675,477,USD,1347851520,1343327376,1344618283,TRUE,34,Tabletop Games,2400737,Evanston,US,IL,1,755.8333333
1460337694,Codemancer: A Fantasy Game that Teaches the Magic of Code,"Aurora must learn Magic to rescue her Father, but Magic in Aurora's World works the same way that Programming works in Ours.",12000,codemancer-a-fantasy-game-that-teaches-the-magic-o,US,52725.43,1862,USD,1401249717,1380661819,1398657717,TRUE,35,Video Games,2379574,Chicago,US,IL,1,439.3785833
443570420,Shipwrights of the North Sea,"Shipwrights is a Viking themed game for 2-5 players, competing to build the greatest fleet on the North Sea!",8000,shipwrights-of-the-north-sea,NZ,73642.18,1301,NZD,1394758800,1392062727,1392170031,TRUE,34,Tabletop Games,28643034,Kapiti,NZ,Otago,0.67391802,920.52725
613333271,Dominion Storage Case,"Store all of your Dominion cards in one place!  Sleeveless or sleeved, you can go from setup to game play in record time.",8300,dominion-storage-case,US,20512,184,USD,1374769834,1369173797,1372177834,TRUE,34,Tabletop Games,2487956,San Francisco,US,CA,1,247.1325301
1740660742,Durance,"Durance is Jason Morningstar’s take on life in a far-future penal colony. It's a fast-paced, low-prep, collaborative tabletop game.",5000,durance,US,27458.51,639,USD,1341288000,1332275183,1339507462,TRUE,12,Games,2378134,Chapel Hill,US,NC,1,549.1702
665443427,Marrying Mr. Darcy - the Pride and Prejudice Card Game,"Marrying Mr. Darcy is a role-playing/strategy card game for 2-6 players, based on Jane Austen's novel “Pride and Prejudice.”",10000,marrying-mr-darcy-the-pride-and-prejudice-card-gam,US,57774.8,1679,USD,1382019131,1378241493,1379427131,TRUE,34,Tabletop Games,2449453,Menomonie,US,WI,1,577.748
898109428,Tahiti - board game,A gateway Euro style pickup and deliver game based on random hex tiles.,10000,tahiti-board-game,US,24148.28,635,USD,1340081940,1332457577,1336683236,TRUE,34,Tabletop Games,2451822,Milwaukee,US,WI,1,241.4828
1792365734,Mathematician's Dice,"Rather than the boring numbers 1 to 6, these dice have the six most important numbers in mathematics on them — i, 0, 1, φ, e and π!",2200,mathematicians-dice,US,19620.22,1228,USD,1298480481,1295577923,1295888481,TRUE,34,Tabletop Games,2487956,San Francisco,US,CA,1,891.8281818
1570047294,Pixel Dungeon Paper Miniatures,Print and play retro style pixel art miniatures for tabletop gaming,800,pixel-dungeon-paper-miniatures,US,1786,57,USD,1370127644,1360203556,1367535644,TRUE,34,Tabletop Games,2444777,Manhattan Beach,US,CA,1,223.25
127494612,Reaper Miniatures Bones II: The Return Of Mr Bones!,Reaper Miniatures Bones II is a project to continue the expansion of Reaper's Bones line of high-quality plastic gaming miniatures.,30000,reaper-miniatures-bones-ii-the-return-of-mr-bones,US,3169610.66,14964,USD,1382828400,1379173015,1380636034,TRUE,34,Tabletop Games,2391231,Denton,US,TX,1,10565.36887
1626525051,Sheltered,Family comes first. Protect your family after the nuclear aftermath in an underground shelter in this strategy survival game.,15000,sheltered,GB,30148.4,3366,GBP,1404507984,1400760324,1401915984,TRUE,35,Video Games,34757,Shrewsbury,GB,England,1.33559137,200.9893333
879309408,The Wonderful 101: Remastered,"PlatinumGames' classic Unite Action Game, self-published and heading to multiple platforms!",5425000,the-wonderful-101-remastered,JP,235320528,33199,JPY,1583524800,1569311377,1580760027,TRUE,35,Video Games,15015370,Osaka-shi,JP,Osaka Prefecture,0.00947795,4337.705585
473155549,Codename Cygnus - an Interactive Radio Drama for iOS,Play as a secret agent in an interactive fictional world inspired by old time radio dramas.,11000,codename-cygnus-an-interactive-radio-drama-for-ios,US,13943.25,469,USD,1376258400,1372995219,1374078568,TRUE,272,Mobile Games,2367105,Boston,US,MA,1,126.7568182
1445716595,Empire: The Game of New York,Risk® style battle game set in NYC. Learn fun facts about New York while you play.,15000,empire-the-game-of-new-york,US,21825,354,USD,1402775860,1397591600,1400183860,TRUE,34,Tabletop Games,12589335,Brooklyn,US,NY,1,145.5
1058821097,OMORI,"A surreal, exploration, horror RPG. Travel between new (old) worlds and uncover new (old) mysteries with your new (old) friends! ♥",22000,omori,US,203300.76,5910,USD,1401997210,1376555294,1398109210,TRUE,35,Video Games,2442047,Los Angeles,US,CA,1,924.0943636
1088180314,Rebuild: Gangs of Deadsville,"It's Sim City meets The Walking Dead. Rebuild civilization one building at a time in this strategy game for Win, Mac, iOS, & Android.",25000,rebuild-gangs-of-deadsville,CA,41330.58,2226,CAD,1383278400,1377097710,1380626876,TRUE,35,Video Games,9807,Vancouver,CA,BC,0.7647932,165.32232
